State,Year,Region,Month,Gender,Product,Units Sold,Total Sales
Virginia,2021,Southeast,4,Women's,Athletic Footwear,349,14653
Virginia,2021,Southeast,4,Women's,Street Footwear,524,29019
Virginia,2021,Southeast,5,Men's,Apparel,278,11866
Virginia,2021,Southeast,5,Men's,Athletic Footwear,553,28448
Virginia,2021,Southeast,5,Men's,Street Footwear,800,37575
Virginia,2021,Southeast,5,Women's,Apparel,845,47404
Virginia,2021,Southeast,5,Women's,Athletic Footwear,429,19798
Virginia,2021,Southeast,5,Women's,Street Footwear,547,27683
Virginia,2021,Southeast,6,Men's,Apparel,632,53128
Virginia,2021,Southeast,6,Men's,Athletic Footwear,1047,63106
Virginia,2021,Southeast,6,Men's,Street Footwear,1241,63594
Virginia,2021,Southeast,6,Women's,Apparel,1113,109914
Virginia,2021,Southeast,6,Women's,Athletic Footwear,851,63448
Virginia,2021,Southeast,6,Women's,Street Footwear,1053,78299
Virginia,2021,Southeast,7,Men's,Apparel,972,82890
Virginia,2021,Southeast,7,Men's,Athletic Footwear,1127,92883
Virginia,2021,Southeast,7,Men's,Street Footwear,1377,108715
Virginia,2021,Southeast,7,Women's,Apparel,966,95532
Virginia,2021,Southeast,7,Women's,Athletic Footwear,886,71123
Virginia,2021,Southeast,7,Women's,Street Footwear,1040,87048
Virginia,2021,Southeast,8,Men's,Apparel,663,43266
Virginia,2021,Southeast,8,Men's,Athletic Footwear,1217,90072
Virginia,2021,Southeast,8,Men's,Street Footwear,1312,110144
Virginia,2021,Southeast,8,Women's,Apparel,405,28625
Virginia,2021,Southeast,8,Women's,Athletic Footwear,672,44148
Virginia,2021,Southeast,8,Women's,Street Footwear,1054,69936
Virginia,2021,Southeast,9,Men's,Apparel,355,19634
Virginia,2021,Southeast,9,Men's,Athletic Footwear,716,37205
Virginia,2021,Southeast,9,Men's,Street Footwear,712,32913
Virginia,2021,Southeast,9,Women's,Apparel,403,16928
Virginia,2021,Southeast,9,Women's,Athletic Footwear,324,15020
Virginia,2021,Southeast,9,Women's,Street Footwear,393,18207
Virginia,2021,Southeast,10,Men's,Apparel,492,25521
Virginia,2021,Southeast,10,Men's,Athletic Footwear,840,42864
Virginia,2021,Southeast,10,Men's,Street Footwear,571,21208
Virginia,2021,Southeast,10,Women's,Apparel,561,31378
Virginia,2021,Southeast,10,Women's,Athletic Footwear,524,21774
Virginia,2021,Southeast,10,Women's,Street Footwear,564,26511
Virginia,2021,Southeast,11,Men's,Apparel,672,47594
Virginia,2021,Southeast,11,Men's,Athletic Footwear,1040,47957
Virginia,2021,Southeast,11,Men's,Street Footwear,903,38267
Virginia,2021,Southeast,11,Women's,Apparel,875,65586
Virginia,2021,Southeast,11,Women's,Athletic Footwear,707,35810
Virginia,2021,Southeast,11,Women's,Street Footwear,756,32028
Virginia,2021,Southeast,12,Men's,Apparel,765,56839
Virginia,2021,Southeast,12,Men's,Athletic Footwear,1200,85050
Virginia,2021,Southeast,12,Men's,Street Footwear,1223,74402
Virginia,2021,Southeast,12,Women's,Apparel,915,73525
Virginia,2021,Southeast,12,Women's,Athletic Footwear,886,58196
Virginia,2021,Southeast,12,Women's,Street Footwear,869,57101
Washington,2020,West,5,Men's,Apparel,323,17473
Washington,2020,West,5,Women's,Apparel,625,30750
Washington,2020,West,6,Men's,Apparel,1499,104088
Washington,2020,West,6,Men's,Athletic Footwear,2880,189717
Washington,2020,West,6,Men's,Street Footwear,3800,224950
Washington,2020,West,6,Women's,Apparel,2948,227367
Washington,2020,West,6,Women's,Athletic Footwear,2202,141375
Washington,2020,West,6,Women's,Street Footwear,2940,196694
Washington,2020,West,7,Men's,Apparel,2944,233346
Washington,2020,West,7,Men's,Athletic Footwear,4092,302310
Washington,2020,West,7,Men's,Street Footwear,5211,379720
Washington,2020,West,7,Women's,Apparel,2965,248379
Washington,2020,West,7,Women's,Athletic Footwear,2919,209042
Washington,2020,West,7,Women's,Street Footwear,3260,229578
Washington,2020,West,8,Men's,Apparel,608,53656
Washington,2020,West,8,Men's,Athletic Footwear,2016,126076
Washington,2020,West,8,Men's,Street Footwear,1323,59262
Washington,2020,West,8,Women's,Apparel,725,67525
Washington,2020,West,8,Women's,Athletic Footwear,1563,89138
Washington,2020,West,8,Women's,Street Footwear,1768,91644
West Virginia,2021,Northeast,1,Men's,Apparel,158,7011
West Virginia,2021,Northeast,1,Men's,Athletic Footwear,293,10187
West Virginia,2021,Northeast,1,Men's,Street Footwear,531,18373
West Virginia,2021,Northeast,1,Women's,Apparel,284,9822
West Virginia,2021,Northeast,1,Women's,Athletic Footwear,95,2810
West Virginia,2021,Northeast,1,Women's,Street Footwear,288,7137
West Virginia,2021,Northeast,2,Men's,Apparel,315,15619
West Virginia,2021,Northeast,2,Men's,Athletic Footwear,163,5667
West Virginia,2021,Northeast,2,Men's,Street Footwear,613,21041
West Virginia,2021,Northeast,2,Women's,Apparel,455,11269
West Virginia,2021,Northeast,2,Women's,Athletic Footwear,224,7791
West Virginia,2021,Northeast,2,Women's,Street Footwear,221,5479
West Virginia,2021,Northeast,3,Men's,Apparel,284,11183
West Virginia,2021,Northeast,3,Men's,Athletic Footwear,344,10113
West Virginia,2021,Northeast,3,Men's,Street Footwear,735,21720
West Virginia,2021,Northeast,3,Women's,Apparel,406,12099
West Virginia,2021,Northeast,3,Women's,Athletic Footwear,224,5501
West Virginia,2021,Northeast,3,Women's,Street Footwear,416,8229
West Virginia,2021,Northeast,4,Men's,Apparel,256,16360
West Virginia,2021,Northeast,4,Men's,Athletic Footwear,325,9600
West Virginia,2021,Northeast,4,Men's,Street Footwear,693,20361
West Virginia,2021,Northeast,4,Women's,Apparel,419,20668
West Virginia,2021,Northeast,4,Women's,Athletic Footwear,222,5549
West Virginia,2021,Northeast,4,Women's,Street Footwear,318,6292
West Virginia,2021,Northeast,5,Men's,Apparel,293,12980
West Virginia,2021,Northeast,5,Men's,Athletic Footwear,387,15219
West Virginia,2021,Northeast,5,Men's,Street Footwear,774,46082
West Virginia,2021,Northeast,5,Women's,Apparel,445,24189
West Virginia,2021,Northeast,5,Women's,Athletic Footwear,250,8650
West Virginia,2021,Northeast,5,Women's,Street Footwear,352,12089
West Virginia,2021,Northeast,6,Men's,Apparel,349,15409
West Virginia,2021,Northeast,6,Men's,Athletic Footwear,544,21403
West Virginia,2021,Northeast,6,Men's,Street Footwear,750,33450
West Virginia,2021,Northeast,6,Women's,Apparel,540,34410
West Virginia,2021,Northeast,6,Women's,Athletic Footwear,344,11902
West Virginia,2021,Northeast,6,Women's,Street Footwear,381,13173
West Virginia,2021,Northeast,7,Men's,Apparel,387,22698
West Virginia,2021,Northeast,7,Men's,Athletic Footwear,516,27800
West Virginia,2021,Northeast,7,Men's,Street Footwear,832,49010
West Virginia,2021,Northeast,7,Women's,Apparel,608,39254
West Virginia,2021,Northeast,7,Women's,Athletic Footwear,352,17446
West Virginia,2021,Northeast,7,Women's,Street Footwear,423,21052
West Virginia,2021,Northeast,8,Men's,Apparel,318,15832
West Virginia,2021,Northeast,8,Men's,Athletic Footwear,390,17280
West Virginia,2021,Northeast,8,Men's,Street Footwear,656,32276
West Virginia,2021,Northeast,8,Women's,Apparel,540,29585
West Virginia,2021,Northeast,8,Women's,Athletic Footwear,347,13592
West Virginia,2021,Northeast,8,Women's,Street Footwear,387,15306
West Virginia,2021,Northeast,9,Men's,Apparel,286,9827
West Virginia,2021,Northeast,9,Men's,Athletic Footwear,441,13139
West Virginia,2021,Northeast,9,Men's,Street Footwear,704,24486
West Virginia,2021,Northeast,9,Women's,Apparel,375,14700
West Virginia,2021,Northeast,9,Women's,Athletic Footwear,284,6982
West Virginia,2021,Northeast,9,Women's,Street Footwear,318,7882
West Virginia,2021,Northeast,10,Men's,Apparel,228,10047
West Virginia,2021,Northeast,10,Men's,Athletic Footwear,355,12185
West Virginia,2021,Northeast,10,Men's,Street Footwear,540,23839
West Virginia,2021,Northeast,10,Women's,Apparel,384,18947
West Virginia,2021,Northeast,10,Women's,Athletic Footwear,222,7629
West Virginia,2021,Northeast,10,Women's,Street Footwear,219,7577
West Virginia,2021,Northeast,11,Men's,Apparel,378,24336
West Virginia,2021,Northeast,11,Men's,Athletic Footwear,445,15385
West Virginia,2021,Northeast,11,Men's,Street Footwear,567,25397
West Virginia,2021,Northeast,11,Women's,Apparel,500,34400
West Virginia,2021,Northeast,11,Women's,Athletic Footwear,416,16458
West Virginia,2021,Northeast,11,Women's,Street Footwear,372,12789
West Virginia,2021,Northeast,12,Men's,Apparel,445,28545
West Virginia,2021,Northeast,12,Men's,Athletic Footwear,585,31770
West Virginia,2021,Northeast,12,Men's,Street Footwear,826,52810
West Virginia,2021,Northeast,12,Women's,Apparel,572,39796
West Virginia,2021,Northeast,12,Women's,Athletic Footwear,452,24656
West Virginia,2021,Northeast,12,Women's,Street Footwear,512,27600
Wisconsin,2021,Midwest,1,Men's,Apparel,258,11377
Wisconsin,2021,Midwest,1,Men's,Athletic Footwear,378,12996
Wisconsin,2021,Midwest,1,Men's,Street Footwear,640,21980
Wisconsin,2021,Midwest,1,Women's,Apparel,384,13188
Wisconsin,2021,Midwest,1,Women's,Athletic Footwear,194,5732
Wisconsin,2021,Midwest,1,Women's,Street Footwear,387,9588
Wisconsin,2021,Midwest,2,Men's,Apparel,188,7444
Wisconsin,2021,Midwest,2,Men's,Athletic Footwear,252,8768
Wisconsin,2021,Midwest,2,Men's,Street Footwear,710,24690
Wisconsin,2021,Midwest,2,Women's,Apparel,315,4659
Wisconsin,2021,Midwest,2,Women's,Athletic Footwear,95,2335
Wisconsin,2021,Midwest,2,Women's,Street Footwear,323,8002
Wisconsin,2021,Midwest,3,Men's,Apparel,159,4736
Wisconsin,2021,Midwest,3,Men's,Athletic Footwear,219,4336
Wisconsin,2021,Midwest,3,Men's,Street Footwear,611,12079
Wisconsin,2021,Midwest,3,Women's,Apparel,288,5634
Wisconsin,2021,Midwest,3,Women's,Athletic Footwear,95,1404
Wisconsin,2021,Midwest,3,Women's,Street Footwear,284,2781
Wisconsin,2021,Midwest,4,Men's,Apparel,126,7430
Wisconsin,2021,Midwest,4,Men's,Athletic Footwear,189,3780
Wisconsin,2021,Midwest,4,Men's,Street Footwear,572,11196
Wisconsin,2021,Midwest,4,Women's,Apparel,286,14239
Wisconsin,2021,Midwest,4,Women's,Athletic Footwear,97,1454
Wisconsin,2021,Midwest,4,Women's,Street Footwear,191,1869
Wisconsin,2021,Midwest,5,Men's,Apparel,228,10206
Wisconsin,2021,Midwest,5,Men's,Athletic Footwear,250,9950
Wisconsin,2021,Midwest,5,Men's,Street Footwear,629,37472
Wisconsin,2021,Midwest,5,Women's,Apparel,390,19229
Wisconsin,2021,Midwest,5,Women's,Athletic Footwear,188,6466
Wisconsin,2021,Midwest,5,Women's,Street Footwear,224,7742
Wisconsin,2021,Midwest,6,Men's,Apparel,221,7689
Wisconsin,2021,Midwest,6,Men's,Athletic Footwear,390,11430
Wisconsin,2021,Midwest,6,Men's,Street Footwear,710,24370
Wisconsin,2021,Midwest,6,Women's,Apparel,423,22873
Wisconsin,2021,Midwest,6,Women's,Athletic Footwear,222,5503
Wisconsin,2021,Midwest,6,Women's,Street Footwear,252,6248
Wisconsin,2021,Midwest,7,Men's,Apparel,250,12400
Wisconsin,2021,Midwest,7,Men's,Athletic Footwear,387,17154
Wisconsin,2021,Midwest,7,Men's,Street Footwear,699,34205
Wisconsin,2021,Midwest,7,Women's,Apparel,469,25513
Wisconsin,2021,Midwest,7,Women's,Athletic Footwear,226,8938
Wisconsin,2021,Midwest,7,Women's,Street Footwear,286,11318
Wisconsin,2021,Midwest,8,Men's,Apparel,221,10958
Wisconsin,2021,Midwest,8,Men's,Athletic Footwear,384,17112
Wisconsin,2021,Midwest,8,Men's,Street Footwear,683,33518
Wisconsin,2021,Midwest,8,Women's,Apparel,452,24554
Wisconsin,2021,Midwest,8,Women's,Athletic Footwear,250,9950
Wisconsin,2021,Midwest,8,Women's,Street Footwear,281,11184
Wisconsin,2021,Midwest,9,Men's,Apparel,158,5464
Wisconsin,2021,Midwest,9,Men's,Athletic Footwear,315,9385
Wisconsin,2021,Midwest,9,Men's,Street Footwear,618,21344
Wisconsin,2021,Midwest,9,Women's,Apparel,252,9976
Wisconsin,2021,Midwest,9,Women's,Athletic Footwear,159,3907
Wisconsin,2021,Midwest,9,Women's,Street Footwear,194,4806
Wisconsin,2021,Midwest,10,Men's,Apparel,158,7076
Wisconsin,2021,Midwest,10,Men's,Athletic Footwear,293,10119
Wisconsin,2021,Midwest,10,Men's,Street Footwear,488,21733
Wisconsin,2021,Midwest,10,Women's,Apparel,315,15489
Wisconsin,2021,Midwest,10,Women's,Athletic Footwear,158,5431
Wisconsin,2021,Midwest,10,Women's,Street Footwear,158,5497
Wisconsin,2021,Midwest,11,Men's,Apparel,256,15248
Wisconsin,2021,Midwest,11,Men's,Athletic Footwear,378,12996
Wisconsin,2021,Midwest,11,Men's,Street Footwear,504,22263
Wisconsin,2021,Midwest,11,Women's,Apparel,375,24074
Wisconsin,2021,Midwest,11,Women's,Athletic Footwear,290,10020
Wisconsin,2021,Midwest,11,Women's,Street Footwear,314,10852
Wisconsin,2021,Midwest,12,Men's,Apparel,323,19161
Wisconsin,2021,Midwest,12,Men's,Athletic Footwear,452,22498
Wisconsin,2021,Midwest,12,Men's,Street Footwear,688,41004
Wisconsin,2021,Midwest,12,Women's,Apparel,438,27941
Wisconsin,2021,Midwest,12,Women's,Athletic Footwear,323,16004
Wisconsin,2021,Midwest,12,Women's,Street Footwear,387,18915
Wyoming,2021,West,1,Men's,Apparel,195,8640
Wyoming,2021,West,1,Men's,Athletic Footwear,455,17780
Wyoming,2021,West,1,Men's,Street Footwear,441,13139
Wyoming,2021,West,1,Women's,Apparel,516,20408
Wyoming,2021,West,1,Women's,Athletic Footwear,254,10052
Wyoming,2021,West,1,Women's,Street Footwear,441,17549
Wyoming,2021,West,2,Men's,Apparel,645,31815
Wyoming,2021,West,2,Men's,Athletic Footwear,455,17780
Wyoming,2021,West,2,Men's,Street Footwear,563,16551
Wyoming,2021,West,2,Women's,Apparel,774,30612
Wyoming,2021,West,2,Women's,Athletic Footwear,548,18811
Wyoming,2021,West,2,Women's,Street Footwear,438,17432
Wyoming,2021,West,3,Men's,Apparel,576,28422
Wyoming,2021,West,3,Men's,Athletic Footwear,656,25847
Wyoming,2021,West,3,Men's,Street Footwear,1066,42148
Wyoming,2021,West,3,Women's,Apparel,715,28105
Wyoming,2021,West,3,Women's,Athletic Footwear,512,17696
Wyoming,2021,West,3,Women's,Street Footwear,699,20523
Wyoming,2021,West,4,Men's,Apparel,531,26232
Wyoming,2021,West,4,Men's,Athletic Footwear,640,25460
Wyoming,2021,West,4,Men's,Street Footwear,1008,40112
Wyoming,2021,West,4,Women's,Apparel,699,27364
Wyoming,2021,West,4,Women's,Athletic Footwear,544,18802
Wyoming,2021,West,4,Women's,Street Footwear,645,19060
Wyoming,2021,West,5,Men's,Apparel,608,29735
Wyoming,2021,West,5,Men's,Athletic Footwear,677,29857
Wyoming,2021,West,5,Men's,Street Footwear,1066,52070
Wyoming,2021,West,5,Women's,Apparel,756,41112
Wyoming,2021,West,5,Women's,Athletic Footwear,581,23109
Wyoming,2021,West,5,Women's,Street Footwear,645,25655
Wyoming,2021,West,6,Men's,Apparel,635,31615
Wyoming,2021,West,6,Men's,Athletic Footwear,768,34056
Wyoming,2021,West,6,Men's,Street Footwear,1097,53862
Wyoming,2021,West,6,Women's,Apparel,813,43900
Wyoming,2021,West,6,Women's,Athletic Footwear,640,25320
Wyoming,2021,West,6,Women's,Street Footwear,656,25978
Wyoming,2021,West,7,Men's,Apparel,662,32826
Wyoming,2021,West,7,Men's,Athletic Footwear,788,35297
Wyoming,2021,West,7,Men's,Street Footwear,1103,54694
Wyoming,2021,West,7,Women's,Apparel,896,48496
Wyoming,2021,West,7,Women's,Athletic Footwear,650,25850
Wyoming,2021,West,7,Women's,Street Footwear,699,27662
Wyoming,2021,West,8,Men's,Apparel,640,31580
Wyoming,2021,West,8,Men's,Athletic Footwear,788,35134
Wyoming,2021,West,8,Men's,Street Footwear,1105,54485
Wyoming,2021,West,8,Women's,Apparel,871,47317
Wyoming,2021,West,8,Women's,Athletic Footwear,672,26586
Wyoming,2021,West,8,Women's,Street Footwear,693,27434
Wyoming,2021,West,9,Men's,Apparel,625,31000
Wyoming,2021,West,9,Men's,Athletic Footwear,750,33600
Wyoming,2021,West,9,Men's,Street Footwear,1008,49984
Wyoming,2021,West,9,Women's,Apparel,774,42048
Wyoming,2021,West,9,Women's,Athletic Footwear,635,25130
Wyoming,2021,West,9,Women's,Street Footwear,662,26206
Wyoming,2021,West,10,Men's,Apparel,603,33037
Wyoming,2021,West,10,Men's,Athletic Footwear,774,34656
Wyoming,2021,West,10,Men's,Street Footwear,977,52725
Wyoming,2021,West,10,Women's,Apparel,750,44250
Wyoming,2021,West,10,Women's,Athletic Footwear,594,26254
Wyoming,2021,West,10,Women's,Street Footwear,625,27750
Wyoming,2021,West,11,Men's,Apparel,618,33418
Wyoming,2021,West,11,Men's,Athletic Footwear,742,32889
Wyoming,2021,West,11,Men's,Street Footwear,968,52804
Wyoming,2021,West,11,Women's,Apparel,736,43355
Wyoming,2021,West,11,Women's,Athletic Footwear,635,28170
Wyoming,2021,West,11,Women's,Street Footwear,666,29532
Wyoming,2021,West,12,Men's,Apparel,645,35330
Wyoming,2021,West,12,Men's,Athletic Footwear,768,34392
Wyoming,2021,West,12,Men's,Street Footwear,1024,55648
Wyoming,2021,West,12,Women's,Apparel,774,45744
Wyoming,2021,West,12,Women's,Athletic Footwear,635,28440
Wyoming,2021,West,12,Women's,Street Footwear,715,32010
