Year-Month,Category,Subcategory,State,Units Sold,Total Sales,Total Operating Profit
2021-11,Apparel,Women's,Arizona,676,37065,10162.65
2021-11,Apparel,Women's,Arkansas,702,49446,21246.48
2021-11,Apparel,Women's,Connecticut,561,36897,13919.029999999999
2021-11,Apparel,Women's,Delaware,473,32522,13949.6
2021-11,Apparel,Women's,Florida,960,81000,39053.880000000005
2021-11,Apparel,Women's,Georgia,756,48532,13227.88
2021-11,Apparel,Women's,Hawaii,640,56480,23969.6
2021-11,Apparel,Women's,Idaho,982,60788,35061.44
2021-11,Apparel,Women's,Indiana,441,28300,12097.140000000001
2021-11,Apparel,Women's,Iowa,347,22122,9358.560000000001
2021-11,Apparel,Women's,Kansas,438,32674,12142.54
2021-11,Apparel,Women's,Kentucky,355,24530,10551.2
2021-11,Apparel,Women's,Louisiana,954,76614,29338.32
2021-11,Apparel,Women's,Maine,1358,77970,33096.97
2021-11,Apparel,Women's,Maryland,288,18530,6066.78
2021-11,Apparel,Women's,Massachusetts,571,36676,12238.8
2021-11,Apparel,Women's,Michigan,794,50595,29223.190000000002
2021-11,Apparel,Women's,Mississippi,851,58687,31125.1
2021-11,Apparel,Women's,Missouri,508,25183,13265.42
2021-11,Apparel,Women's,New Hampshire,636,48368,18453.76
2021-11,Apparel,Women's,New Jersey,416,26493,11295.17
2021-11,Apparel,Women's,New Mexico,810,57100,16162.2
2021-11,Apparel,Women's,New York,826,57468,30409.52
2021-11,Apparel,Women's,North Carolina,935,69495,36864.3
2021-11,Apparel,Women's,North Dakota,315,20149,8488.6
2021-11,Apparel,Women's,Ohio,742,58358,30909.12
2021-11,Apparel,Women's,Oklahoma,608,43365,18332.4
2021-11,Apparel,Women's,Oregon,864,64069,21191.73
2021-11,Apparel,Women's,Pennsylvania,1842,100796,31856.38
2021-11,Apparel,Women's,Rhode Island,435,26312,11231.92
2021-11,Apparel,Women's,South Carolina,1031,77119,40541.22
2021-11,Apparel,Women's,South Dakota,315,20214,8482.1
2021-11,Apparel,Women's,Utah,721,30638,16324.35
2021-11,Apparel,Women's,Vermont,597,42001,18166.519999999997
2021-11,Apparel,Women's,Virginia,875,65586,21095.2
2021-11,Apparel,Women's,West Virginia,500,34400,14464.0
2021-11,Apparel,Women's,Wisconsin,375,24074,10132.85
2021-11,Apparel,Women's,Wyoming,736,43355,12078.45
2021-11,Athletic Footwear,Men's,Alaska,381,24279,9023.34
2021-11,Athletic Footwear,Men's,Arizona,835,39206,16927.420000000002
2021-11,Athletic Footwear,Men's,Arkansas,585,8217,3162.6699999999996
2021-11,Athletic Footwear,Men's,Connecticut,489,24669,10614.78
2021-11,Athletic Footwear,Men's,Delaware,410,22380,8328.55
2021-11,Athletic Footwear,Men's,Florida,1106,62076,17491.32
2021-11,Athletic Footwear,Men's,Georgia,932,51894,22456.760000000002
2021-11,Athletic Footwear,Men's,Hawaii,768,45408,10210.56
2021-11,Athletic Footwear,Men's,Idaho,1087,35917,15279.88
2021-11,Athletic Footwear,Men's,Indiana,423,14609,6328.7
2021-11,Athletic Footwear,Men's,Iowa,347,11929,4497.71
2021-11,Athletic Footwear,Men's,Kansas,347,5133,1947.75
2021-11,Athletic Footwear,Men's,Kentucky,347,13808,5169.759999999999
2021-11,Athletic Footwear,Men's,Louisiana,1134,48160,20871.199999999997
2021-11,Athletic Footwear,Men's,Maine,1248,62894,23870.26
2021-11,Athletic Footwear,Men's,Maryland,226,11045,4141.15
2021-11,Athletic Footwear,Men's,Massachusetts,492,25260,8437.2
2021-11,Athletic Footwear,Men's,Michigan,645,28590,12349.5
2021-11,Athletic Footwear,Men's,Mississippi,720,13401,4969.8
2021-11,Athletic Footwear,Men's,Missouri,438,10774,3973.3
2021-11,Athletic Footwear,Men's,New Hampshire,537,31989,13668.36
2021-11,Athletic Footwear,Men's,New Jersey,355,17430,6615.7
2021-11,Athletic Footwear,Men's,New Mexico,930,55770,23784.6
2021-11,Athletic Footwear,Men's,New York,762,37938,14389.619999999999
2021-11,Athletic Footwear,Men's,North Carolina,845,28990,10895.3
2021-11,Athletic Footwear,Men's,North Dakota,323,12628,4182.6
2021-11,Athletic Footwear,Men's,Ohio,640,15860,5887.0
2021-11,Athletic Footwear,Men's,Oklahoma,474,6648,2489.52
2021-11,Athletic Footwear,Men's,Oregon,1047,49334,18969.86
2021-11,Athletic Footwear,Men's,Pennsylvania,1663,87989,31880.61
2021-11,Athletic Footwear,Men's,Rhode Island,362,17108,6484.799999999999
2021-11,Athletic Footwear,Men's,South Carolina,938,42022,15534.9
2021-11,Athletic Footwear,Men's,South Dakota,313,13833,4434.03
2021-11,Athletic Footwear,Men's,Utah,644,12064,4536.16
2021-11,Athletic Footwear,Men's,Vermont,504,28561,13615.84
2021-11,Athletic Footwear,Men's,Virginia,1040,47957,18047.25
2021-11,Athletic Footwear,Men's,West Virginia,445,15385,6561.55
2021-11,Athletic Footwear,Men's,Wisconsin,378,12996,4848.119999999999
2021-11,Athletic Footwear,Men's,Wyoming,742,32889,10778.52
2021-11,Athletic Footwear,Women's,Alaska,390,25080,6995.4
2021-11,Athletic Footwear,Women's,Arizona,564,23694,9054.78
2021-11,Athletic Footwear,Women's,Arkansas,612,31432,13338.619999999999
2021-11,Athletic Footwear,Women's,Connecticut,438,22362,7415.1900000000005
2021-11,Athletic Footwear,Women's,Delaware,384,20784,8870.52
2021-11,Athletic Footwear,Women's,Florida,820,50090,16594.6
2021-11,Athletic Footwear,Women's,Georgia,656,33096,14259.12
2021-11,Athletic Footwear,Women's,Hawaii,504,32240,8933.6
2021-11,Athletic Footwear,Women's,Idaho,730,40382,21051.56
2021-11,Athletic Footwear,Women's,Indiana,358,12447,4779.75
2021-11,Athletic Footwear,Women's,Iowa,252,8768,2824.88
2021-11,Athletic Footwear,Women's,Kansas,358,19607,7445.110000000001
2021-11,Athletic Footwear,Women's,Kentucky,252,13704,5752.0
2021-11,Athletic Footwear,Women's,Louisiana,780,37200,15852.0
2021-11,Athletic Footwear,Women's,Maine,921,42179,13644.36
2021-11,Athletic Footwear,Women's,Maryland,191,9468,3530.2799999999997
2021-11,Athletic Footwear,Women's,Massachusetts,438,22691,6383.39
2021-11,Athletic Footwear,Women's,Michigan,613,27033,10253.669999999998
2021-11,Athletic Footwear,Women's,Mississippi,720,39897,17043.3
2021-11,Athletic Footwear,Women's,Missouri,413,10149,4302.48
2021-11,Athletic Footwear,Women's,New Hampshire,524,31467,10180.18
2021-11,Athletic Footwear,Women's,New Jersey,315,15685,6751.75
2021-11,Athletic Footwear,Women's,New Mexico,676,37265,14128.15
2021-11,Athletic Footwear,Women's,New York,719,35518,11332.2
2021-11,Athletic Footwear,Women's,North Carolina,813,47965,20172.15
2021-11,Athletic Footwear,Women's,North Dakota,222,8833,2888.19
2021-11,Athletic Footwear,Women's,Ohio,635,40465,16982.5
2021-11,Athletic Footwear,Women's,Oklahoma,465,23730,10232.1
2021-11,Athletic Footwear,Women's,Oregon,730,37242,14118.27
2021-11,Athletic Footwear,Women's,Pennsylvania,840,41821,17337.149999999998
2021-11,Athletic Footwear,Women's,Rhode Island,326,15232,6632.8
2021-11,Athletic Footwear,Women's,South Carolina,975,53175,17383.5
2021-11,Athletic Footwear,Women's,South Dakota,219,9767,3194.98
2021-11,Athletic Footwear,Women's,Utah,612,11507,4876.17
2021-11,Athletic Footwear,Women's,Vermont,471,26157,9934.98
2021-11,Athletic Footwear,Women's,Virginia,707,35810,13504.74
2021-11,Athletic Footwear,Women's,West Virginia,416,16458,7101.9
2021-11,Athletic Footwear,Women's,Wisconsin,290,10020,3327.75
2021-11,Athletic Footwear,Women's,Wyoming,635,28170,10653.3
2021-11,Street Footwear,Men's,Alaska,548,40239,15170.970000000001
2021-11,Street Footwear,Men's,Arizona,785,32820,12306.899999999998
2021-11,Street Footwear,Men's,Arkansas,869,20350,8673.28
2021-11,Street Footwear,Men's,Connecticut,685,41884,17647.57
2021-11,Street Footwear,Men's,Delaware,585,37350,14044.5
2021-11,Street Footwear,Men's,Florida,982,50871,16448.42
2021-11,Street Footwear,Men's,Georgia,835,42090,17729.13
2021-11,Street Footwear,Men's,Hawaii,683,36933,10200.21
2021-11,Street Footwear,Men's,Idaho,1060,35112,15274.56
2021-11,Street Footwear,Men's,Indiana,548,24167,10221.53
2021-11,Street Footwear,Men's,Iowa,512,22591,7420.18
2021-11,Street Footwear,Men's,Kansas,572,14056,5256.32
2021-11,Street Footwear,Men's,Kentucky,548,27154,11570.08
2021-11,Street Footwear,Men's,Louisiana,1032,38464,16548.04
2021-11,Street Footwear,Men's,Maine,2488,140111,52683.149999999994
2021-11,Street Footwear,Men's,Maryland,438,26104,11207.2
2021-11,Street Footwear,Men's,Massachusetts,608,37261,12383.08
2021-11,Street Footwear,Men's,Michigan,871,43354,22925.52
2021-11,Street Footwear,Men's,Mississippi,994,27846,11958.64
2021-11,Street Footwear,Men's,Missouri,650,22600,9601.0
2021-11,Street Footwear,Men's,New Hampshire,716,50497,21496.81
2021-11,Street Footwear,Men's,New Jersey,508,30372,11458.56
2021-11,Street Footwear,Men's,New Mexico,886,50552,19488.72
2021-11,Street Footwear,Men's,New York,992,58652,27608.6
2021-11,Street Footwear,Men's,North Carolina,1040,46585,20053.0
2021-11,Street Footwear,Men's,North Dakota,520,25879,9939.65
2021-11,Street Footwear,Men's,Ohio,844,29371,12437.92
2021-11,Street Footwear,Men's,Oklahoma,774,17590,7570.5
2021-11,Street Footwear,Men's,Oregon,938,39947,14947.97
2021-11,Street Footwear,Men's,Pennsylvania,3814,209159,116793.07
2021-11,Street Footwear,Men's,Rhode Island,550,30425,11674.25
2021-11,Street Footwear,Men's,South Carolina,1203,64775,30816.75
2021-11,Street Footwear,Men's,South Dakota,504,27511,10400.529999999999
2021-11,Street Footwear,Men's,Utah,864,24451,10321.4
2021-11,Street Footwear,Men's,Vermont,716,47124,22793.4
2021-11,Street Footwear,Men's,Virginia,903,38267,14586.39
2021-11,Street Footwear,Men's,West Virginia,567,25397,10776.560000000001
2021-11,Street Footwear,Men's,Wisconsin,504,22263,7233.219999999999
2021-11,Street Footwear,Men's,Wyoming,968,52804,27672.94
2021-11,Street Footwear,Women's,Alaska,413,26287,7339.93
2021-11,Street Footwear,Women's,Arizona,604,25587,9627.33
2021-11,Street Footwear,Women's,Arkansas,512,12008,5089.04
2021-11,Street Footwear,Women's,Connecticut,478,24013,8075.46
2021-11,Street Footwear,Women's,Delaware,406,22072,9320.720000000001
2021-11,Street Footwear,Women's,Florida,845,44278,14673.25
2021-11,Street Footwear,Women's,Georgia,685,35240,13361.949999999999
2021-11,Street Footwear,Women's,Hawaii,548,29525,8303.75
2021-11,Street Footwear,Women's,Idaho,960,53520,22802.399999999998
2021-11,Street Footwear,Women's,Indiana,351,12042,4551.66
2021-11,Street Footwear,Women's,Iowa,277,9524,3112.56
2021-11,Street Footwear,Women's,Kansas,275,6765,2557.5
2021-11,Street Footwear,Women's,Kentucky,277,12237,5151.87
2021-11,Street Footwear,Women's,Louisiana,820,30946,13287.52
2021-11,Street Footwear,Women's,Maine,1212,53392,22816.989999999998
2021-11,Street Footwear,Women's,Maryland,218,10852,4151.0
2021-11,Street Footwear,Women's,Massachusetts,469,24379,6751.45
2021-11,Street Footwear,Women's,Michigan,565,25185,8329.5
2021-11,Street Footwear,Women's,Mississippi,625,17576,7517.88
2021-11,Street Footwear,Women's,Missouri,375,9215,3482.85
2021-11,Street Footwear,Women's,New Hampshire,563,34791,11710.8
2021-11,Street Footwear,Women's,New Jersey,338,16764,7064.64
2021-11,Street Footwear,Women's,New Mexico,716,40172,15018.619999999999
2021-11,Street Footwear,Women's,New York,692,33865,9193.9
2021-11,Street Footwear,Women's,North Carolina,762,30146,12946.84
2021-11,Street Footwear,Women's,North Dakota,248,9867,3249.48
2021-11,Street Footwear,Women's,Ohio,561,19287,8086.0
2021-11,Street Footwear,Women's,Oklahoma,400,9366,4030.8500000000004
2021-11,Street Footwear,Women's,Oregon,755,31615,12212.13
2021-11,Street Footwear,Women's,Pennsylvania,1397,64448,26283.26
2021-11,Street Footwear,Women's,Rhode Island,352,16588,7191.08
2021-11,Street Footwear,Women's,South Carolina,897,39961,10858.85
2021-11,Street Footwear,Women's,South Dakota,252,11226,3710.94
2021-11,Street Footwear,Women's,Utah,545,10165,3892.3199999999997
2021-11,Street Footwear,Women's,Vermont,518,29364,11082.6
2021-11,Street Footwear,Women's,Virginia,756,32028,12169.98
2021-11,Street Footwear,Women's,West Virginia,372,12789,5362.0
2021-11,Street Footwear,Women's,Wisconsin,314,10852,3528.84
2021-11,Street Footwear,Women's,Wyoming,666,29532,11256.0
2021-12,Apparel,Men's,Arizona,547,28404,9299.2
2021-12,Apparel,Men's,Arkansas,644,41768,15952.32
2021-12,Apparel,Men's,Connecticut,477,28338,9411.3
2021-12,Apparel,Men's,Delaware,416,26676,8557.9
2021-12,Apparel,Men's,Florida,851,71348,16853.26
2021-12,Apparel,Men's,Georgia,636,38704,14818.4
2021-12,Apparel,Men's,Hawaii,553,49002,8533.02
2021-12,Apparel,Men's,Idaho,755,39095,14993.509999999998
2021-12,Apparel,Men's,Indiana,384,22536,7350.48
2021-12,Apparel,Men's,Iowa,284,16981,8873.41
2021-12,Apparel,Men's,Kansas,381,26184,9942.0
2021-12,Apparel,Men's,Kentucky,293,17172,6450.84
2021-12,Apparel,Men's,Louisiana,824,64607,30746.81
2021-12,Apparel,Men's,Maine,606,35449,9708.97
2021-12,Apparel,Men's,Maryland,226,13254,4279.139999999999
2021-12,Apparel,Men's,Massachusetts,474,29388,8263.32
2021-12,Apparel,Men's,Michigan,693,40865,17289.8
2021-12,Apparel,Men's,Mississippi,756,49788,18889.14
2021-12,Apparel,Men's,Missouri,438,19445,7360.15
2021-12,Apparel,Men's,New Hampshire,578,40170,13491.6
2021-12,Apparel,Men's,New Jersey,358,21065,7004.25
2021-12,Apparel,Men's,New Mexico,672,44406,14675.4
2021-12,Apparel,Men's,New York,730,46675,17359.25
2021-12,Apparel,Men's,North Carolina,844,58235,21920.15
2021-12,Apparel,Men's,North Dakota,254,15132,5609.4
2021-12,Apparel,Men's,Ohio,667,49031,18512.69
2021-12,Apparel,Men's,Oklahoma,504,33729,12801.22
2021-12,Apparel,Men's,Oregon,765,56054,23972.66
2021-12,Apparel,Men's,Pennsylvania,1476,89080,32738.03
2021-12,Apparel,Men's,Rhode Island,367,20342,6810.02
2021-12,Apparel,Men's,South Carolina,1000,69100,25670.0
2021-12,Apparel,Men's,South Dakota,250,14800,5460.0
2021-12,Apparel,Men's,Utah,636,23604,9100.68
2021-12,Apparel,Men's,Vermont,510,33169,12664.099999999999
2021-12,Apparel,Men's,Virginia,765,56839,23974.22
2021-12,Apparel,Men's,West Virginia,445,28545,11997.5
2021-12,Apparel,Men's,Wisconsin,323,19161,9996.6
2021-12,Apparel,Men's,Wyoming,645,35330,11773.5
2021-12,Apparel,Women's,Arizona,720,40635,11272.5
2021-12,Apparel,Women's,Arkansas,820,57350,24562.5
2021-12,Apparel,Women's,Connecticut,632,41744,15560.64
2021-12,Apparel,Women's,Delaware,548,37745,15897.5
2021-12,Apparel,Women's,Florida,981,85747,40327.35
2021-12,Apparel,Women's,Georgia,795,51160,14030.0
2021-12,Apparel,Women's,Hawaii,667,62513,26269.0
2021-12,Apparel,Women's,Idaho,1153,69789,40684.590000000004
2021-12,Apparel,Women's,Indiana,520,33439,14119.6
2021-12,Apparel,Women's,Iowa,413,26316,11305.2
2021-12,Apparel,Women's,Kansas,512,37616,14003.36
2021-12,Apparel,Women's,Kentucky,423,27396,11773.76
2021-12,Apparel,Women's,Louisiana,994,82921,31117.149999999998
2021-12,Apparel,Women's,Maine,1279,79643,34135.47
2021-12,Apparel,Women's,Maryland,347,22266,7206.84
2021-12,Apparel,Women's,Massachusetts,640,41808,13757.439999999999
2021-12,Apparel,Women's,Michigan,813,51866,29488.0
2021-12,Apparel,Women's,Mississippi,897,62783,32987.84
2021-12,Apparel,Women's,Missouri,576,28421,14861.92
2021-12,Apparel,Women's,New Hampshire,711,53442,20356.02
2021-12,Apparel,Women's,New Jersey,476,30333,12967.460000000001
2021-12,Apparel,Women's,New Mexico,829,58495,15760.71
2021-12,Apparel,Women's,New York,857,59808,31662.12
2021-12,Apparel,Women's,North Carolina,1000,73650,39153.75
2021-12,Apparel,Women's,North Dakota,378,24413,10404.02
2021-12,Apparel,Women's,Ohio,781,61544,31926.4
2021-12,Apparel,Women's,Oklahoma,676,46767,19739.04
2021-12,Apparel,Women's,Oregon,949,73251,23749.6
2021-12,Apparel,Women's,Pennsylvania,2274,144428,45835.24
2021-12,Apparel,Women's,Rhode Island,521,31885,13688.830000000002
2021-12,Apparel,Women's,South Carolina,1103,81129,42114.9
2021-12,Apparel,Women's,South Dakota,375,24299,10295.6
2021-12,Apparel,Women's,Utah,795,32679,17015.6
2021-12,Apparel,Women's,Vermont,676,47783,20587.159999999996
2021-12,Apparel,Women's,Virginia,915,73525,24274.0
2021-12,Apparel,Women's,West Virginia,572,39796,17162.8
2021-12,Apparel,Women's,Wisconsin,438,27941,11799.44
2021-12,Apparel,Women's,Wyoming,774,45744,12507.84
2021-12,Athletic Footwear,Men's,Alaska,512,32720,12258.4
2021-12,Athletic Footwear,Men's,Arizona,1013,46854,20363.84
2021-12,Athletic Footwear,Men's,Arkansas,795,44690,16905.2
2021-12,Athletic Footwear,Men's,Connecticut,607,30623,13058.16
2021-12,Athletic Footwear,Men's,Delaware,500,27000,10100.0
2021-12,Athletic Footwear,Men's,Florida,1256,98480,27104.8
2021-12,Athletic Footwear,Men's,Georgia,1087,60159,26097.45
2021-12,Athletic Footwear,Men's,Hawaii,882,73514,16104.2
2021-12,Athletic Footwear,Men's,Idaho,1224,63123,27331.86
2021-12,Athletic Footwear,Men's,Indiana,508,25292,10910.6
2021-12,Athletic Footwear,Men's,Iowa,416,20527,7697.69
2021-12,Athletic Footwear,Men's,Kansas,520,31080,11940.0
2021-12,Athletic Footwear,Men's,Kentucky,423,22971,8702.33
2021-12,Athletic Footwear,Men's,Louisiana,1264,92448,39050.24
2021-12,Athletic Footwear,Men's,Maine,1059,54177,20465.85
2021-12,Athletic Footwear,Men's,Maryland,315,15490,5870.0
2021-12,Athletic Footwear,Men's,Massachusetts,593,30371,9751.42
2021-12,Athletic Footwear,Men's,Michigan,826,40596,17290.879999999997
2021-12,Athletic Footwear,Men's,Mississippi,931,52334,19752.38
2021-12,Athletic Footwear,Men's,Missouri,563,19366,7248.18
2021-12,Athletic Footwear,Men's,New Hampshire,668,40682,17415.99
2021-12,Athletic Footwear,Men's,New Jersey,455,22645,8594.6
2021-12,Athletic Footwear,Men's,New Mexico,1099,66801,28544.53
2021-12,Athletic Footwear,Men's,New York,844,45744,17303.25
2021-12,Athletic Footwear,Men's,North Carolina,977,57610,21274.499999999996
2021-12,Athletic Footwear,Men's,North Dakota,375,18450,6052.5
2021-12,Athletic Footwear,Men's,Ohio,806,51485,19322.95
2021-12,Athletic Footwear,Men's,Oklahoma,693,39405,14692.039999999999
2021-12,Athletic Footwear,Men's,Oregon,1201,84994,32283.82
2021-12,Athletic Footwear,Men's,Pennsylvania,2036,106873,38467.06
2021-12,Athletic Footwear,Men's,Rhode Island,480,22284,8331.18
2021-12,Athletic Footwear,Men's,South Carolina,1094,65202,24090.9
2021-12,Athletic Footwear,Men's,South Dakota,375,18375,5951.25
2021-12,Athletic Footwear,Men's,Utah,815,22800,8810.2
2021-12,Athletic Footwear,Men's,Vermont,632,34912,16585.12
2021-12,Athletic Footwear,Men's,Virginia,1200,85050,32161.5
2021-12,Athletic Footwear,Men's,West Virginia,585,31770,13550.4
2021-12,Athletic Footwear,Men's,Wisconsin,452,22498,8474.06
2021-12,Athletic Footwear,Men's,Wyoming,768,34392,11130.72
2021-12,Athletic Footwear,Women's,Arizona,668,28281,10650.11
2021-12,Athletic Footwear,Women's,Arkansas,644,35800,15370.0
2021-12,Athletic Footwear,Women's,Connecticut,483,24759,8163.42
2021-12,Athletic Footwear,Women's,Delaware,423,23069,9954.76
2021-12,Athletic Footwear,Women's,Florida,984,73872,24179.28
2021-12,Athletic Footwear,Women's,Georgia,746,38373,16173.6
2021-12,Athletic Footwear,Women's,Hawaii,645,50585,13704.75
2021-12,Athletic Footwear,Women's,Idaho,851,47974,25405.62
2021-12,Athletic Footwear,Women's,Indiana,387,18915,7207.5
2021-12,Athletic Footwear,Women's,Iowa,286,14239,4660.27
2021-12,Athletic Footwear,Women's,Kansas,390,23310,8689.5
2021-12,Athletic Footwear,Women's,Kentucky,293,14582,6265.96
2021-12,Athletic Footwear,Women's,Louisiana,948,66408,28848.0
2021-12,Athletic Footwear,Women's,Maine,637,30703,10005.71
2021-12,Athletic Footwear,Women's,Maryland,219,10906,4075.8199999999997
2021-12,Athletic Footwear,Women's,Massachusetts,480,24915,6871.2
2021-12,Athletic Footwear,Women's,Michigan,688,34124,12804.52
2021-12,Athletic Footwear,Women's,Mississippi,751,41811,18028.57
2021-12,Athletic Footwear,Women's,Missouri,438,15242,6455.84
2021-12,Athletic Footwear,Women's,New Hampshire,554,33890,11215.039999999999
2021-12,Athletic Footwear,Women's,New Jersey,358,17651,7489.51
2021-12,Athletic Footwear,Women's,New Mexico,805,45175,17048.5
2021-12,Athletic Footwear,Women's,New York,730,39995,12919.2
2021-12,Athletic Footwear,Women's,North Carolina,871,51280,22021.2
2021-12,Athletic Footwear,Women's,North Dakota,254,12538,4040.58
2021-12,Athletic Footwear,Women's,Ohio,672,43386,18280.5
2021-12,Athletic Footwear,Women's,Oklahoma,533,29706,12798.78
2021-12,Athletic Footwear,Women's,Oregon,858,56826,21197.0
2021-12,Athletic Footwear,Women's,Pennsylvania,1324,67421,28051.01
2021-12,Athletic Footwear,Women's,Rhode Island,367,16988,7185.74
2021-12,Athletic Footwear,Women's,South Carolina,969,57946,19100.7
2021-12,Athletic Footwear,Women's,South Dakota,250,12250,4012.5
2021-12,Athletic Footwear,Women's,Utah,648,18016,7598.88
2021-12,Athletic Footwear,Women's,Vermont,507,28480,10732.68
2021-12,Athletic Footwear,Women's,Virginia,886,58196,22335.64
2021-12,Athletic Footwear,Women's,West Virginia,452,24656,10457.06
2021-12,Athletic Footwear,Women's,Wisconsin,323,16004,5326.8
2021-12,Athletic Footwear,Women's,Wyoming,635,28440,10785.599999999999
2021-12,Street Footwear,Men's,Alaska,774,57006,21392.820000000003
2021-12,Street Footwear,Men's,Arizona,1000,42879,16223.189999999999
2021-12,Street Footwear,Men's,Arkansas,1141,75691,33101.95
2021-12,Street Footwear,Men's,Connecticut,898,54010,22733.2
2021-12,Street Footwear,Men's,Delaware,768,49416,18545.52
2021-12,Street Footwear,Men's,Florida,1296,91792,30067.2
2021-12,Street Footwear,Men's,Georgia,1087,56053,24558.16
2021-12,Street Footwear,Men's,Hawaii,889,65352,18265.8
2021-12,Street Footwear,Men's,Idaho,1248,64806,28163.879999999997
2021-12,Street Footwear,Men's,Indiana,750,44700,18837.0
2021-12,Street Footwear,Men's,Iowa,672,39438,12783.96
2021-12,Street Footwear,Men's,Kansas,750,51900,19650.0
2021-12,Street Footwear,Men's,Kentucky,683,43447,18777.1
2021-12,Street Footwear,Men's,Louisiana,1312,85072,36766.719999999994
2021-12,Street Footwear,Men's,Maine,1857,106870,40165.86
2021-12,Street Footwear,Men's,Maryland,572,33954,14277.0
2021-12,Street Footwear,Men's,Massachusetts,903,56053,18325.8
2021-12,Street Footwear,Men's,Michigan,1105,65025,34055.25
2021-12,Street Footwear,Men's,Mississippi,1225,79730,34467.12
2021-12,Street Footwear,Men's,Missouri,813,35932,15174.76
2021-12,Street Footwear,Men's,New Hampshire,994,68674,29955.45
2021-12,Street Footwear,Men's,New Jersey,699,41195,15483.6
2021-12,Street Footwear,Men's,New Mexico,1148,64022,24411.239999999998
2021-12,Street Footwear,Men's,New York,1120,71330,33977.65
2021-12,Street Footwear,Men's,North Carolina,1219,83866,35264.16
2021-12,Street Footwear,Men's,North Dakota,650,38250,14295.0
2021-12,Street Footwear,Men's,Ohio,1056,78045,32835.0
2021-12,Street Footwear,Men's,Oklahoma,994,65566,28068.8
2021-12,Street Footwear,Men's,Oregon,1163,71693,27386.64
2021-12,Street Footwear,Men's,Pennsylvania,3624,224272,125087.36
2021-12,Street Footwear,Men's,Rhode Island,795,44970,17140.2
2021-12,Street Footwear,Men's,South Carolina,1365,94680,45520.5
2021-12,Street Footwear,Men's,South Dakota,640,38120,14235.2
2021-12,Street Footwear,Men's,Utah,1134,42616,18635.89
2021-12,Street Footwear,Men's,Vermont,954,61680,29636.64
2021-12,Street Footwear,Men's,Virginia,1223,74402,28268.3
2021-12,Street Footwear,Men's,West Virginia,826,52810,22391.2
2021-12,Street Footwear,Men's,Wisconsin,688,41004,13181.64
2021-12,Street Footwear,Men's,Wyoming,1024,55648,29105.28
2021-12,Street Footwear,Women's,Arizona,684,29174,11184.07
2021-12,Street Footwear,Women's,Arkansas,725,40337,17361.28
2021-12,Street Footwear,Women's,Connecticut,554,28638,9401.039999999999
2021-12,Street Footwear,Women's,Delaware,484,26075,11193.0
2021-12,Street Footwear,Women's,Florida,978,74106,23928.48
2021-12,Street Footwear,Women's,Georgia,760,38731,15023.39
2021-12,Street Footwear,Women's,Hawaii,635,49990,13496.5
2021-12,Street Footwear,Women's,Idaho,1074,60837,25936.76
2021-12,Street Footwear,Women's,Indiana,455,22645,8491.7
2021-12,Street Footwear,Women's,Iowa,358,17651,5763.42
2021-12,Street Footwear,Women's,Kansas,445,26510,9884.599999999999
2021-12,Street Footwear,Women's,Kentucky,349,18899,8125.700000000001
2021-12,Street Footwear,Women's,Louisiana,954,66354,28188.239999999998
2021-12,Street Footwear,Women's,Maine,799,38507,16268.899999999998
2021-12,Street Footwear,Women's,Maryland,290,14175,5312.25
2021-12,Street Footwear,Women's,Massachusetts,560,28280,7850.360000000001
2021-12,Street Footwear,Women's,Michigan,768,38064,12628.8
2021-12,Street Footwear,Women's,Mississippi,820,46377,20022.120000000003
2021-12,Street Footwear,Women's,Missouri,520,17840,6704.8
2021-12,Street Footwear,Women's,New Hampshire,636,38712,12778.08
2021-12,Street Footwear,Women's,New Jersey,416,20709,8729.5
2021-12,Street Footwear,Women's,New Mexico,780,44270,16964.3
2021-12,Street Footwear,Women's,New York,788,42851,11899.39
2021-12,Street Footwear,Women's,North Carolina,943,55490,23514.9
2021-12,Street Footwear,Women's,North Dakota,323,16004,5326.8
2021-12,Street Footwear,Women's,Ohio,736,46874,19889.48
2021-12,Street Footwear,Women's,Oklahoma,607,33819,14371.3
2021-12,Street Footwear,Women's,Oregon,908,58819,22247.989999999998
2021-12,Street Footwear,Women's,Pennsylvania,1557,79345,32956.08
2021-12,Street Footwear,Women's,Rhode Island,437,20748,8928.18
2021-12,Street Footwear,Women's,South Carolina,1040,61540,16589.0
2021-12,Street Footwear,Women's,South Dakota,323,15785,5129.7
2021-12,Street Footwear,Women's,Utah,716,19837,7397.389999999999
2021-12,Street Footwear,Women's,Vermont,619,34479,13101.649999999998
2021-12,Street Footwear,Women's,Virginia,869,57101,21703.88
2021-12,Street Footwear,Women's,West Virginia,512,27600,11768.0
2021-12,Street Footwear,Women's,Wisconsin,387,18915,6222.6
2021-12,Street Footwear,Women's,Wyoming,715,32010,12002.1
